Cartório,Qtd. Nascimentos informados por arquivo,Qtd. Casamentos informados por arquivo,Qtd. Óbitos informados por arquivo,Qtd. Nascimentos informados on-line,Qtd. Casamentos informados on-line,Qtd. Óbitos informados on-line,Qtd. Nascimentos informados por outros meios,Qtd. Casamentos informados por outros meios,Qtd. Óbitos informados por outros meios,Qtd. Nascimentos informados pelo SISOBI,Qtd. Casamentos informados pelo SISOBI,Qtd. Óbitos informados pelo SISOBI
44529,15,16,3,0,0,0,0,0,0,0,0,0
44537,138,55,35,0,0,0,0,0,0,0,0,0
44552,14,9,4,0,0,0,0,0,0,0,0,0
44560,51,28,8,0,0,1,0,0,0,0,0,0
44578,0,0,0,33,5,12,0,0,0,0,0,0
44586,0,0,0,31,11,5,0,0,0,0,0,0
44602,4,1,4,0,0,0,0,0,0,0,0,0
44610,22,7,4,2,1,1,0,0,0,0,0,0
44628,43,14,7,0,0,4,0,0,0,0,0,0
44636,61,20,35,0,0,0,0,0,0,0,0,0
44651,10,14,1,0,0,1,0,0,0,0,0,0
44677,35,28,1,1,0,21,0,0,0,0,0,0
44693,0,0,0,76,83,30,0,0,0,0,0,0
44701,82,47,57,0,0,0,0,0,0,0,0,0
44719,19,7,35,0,0,0,0,0,0,0,0,0
44727,0,0,0,147,59,34,0,0,0,0,0,0
44735,82,18,19,21,4,4,0,0,0,0,0,0
44743,68,14,11,88,26,14,0,0,0,0,0,0
44750,79,17,17,0,0,0,0,0,0,0,0,0
44768,0,0,0,17,11,16,0,0,0,0,0,0
44776,1,1,1,0,1,0,0,0,0,0,0,0
44784,355,173,93,0,0,4,0,0,0,0,0,0
44792,56,79,28,8,6,2,0,0,0,0,0,0
44818,8,10,6,16,9,2,0,0,0,0,0,0
44826,704,492,165,0,0,0,0,3,0,0,0,0
44834,2,1,4,16,18,3,0,0,0,0,0,0
44842,1,0,1,4,7,2,0,0,0,0,0,0
44883,662,359,545,0,0,0,0,0,0,0,0,0
44891,1315,347,294,0,0,0,0,0,0,0,0,0
44909,77,38,19,7,9,0,0,0,0,0,0,0
45120,89,53,40,0,0,6,0,0,0,0,0,0
45138,92,84,25,18,10,6,0,0,0,0,0,0
45153,10,11,4,15,13,4,0,0,0,0,0,0
45161,34,15,3,1,2,4,0,0,0,0,0,0
45179,95,18,13,0,0,4,0,0,0,0,0,0
45187,138,141,63,0,0,0,0,0,0,0,0,0
45203,146,60,20,9,9,2,0,0,0,0,0,0
45211,201,83,99,17,3,10,0,0,0,0,0,0
45229,43,17,14,28,11,18,0,0,0,0,0,0
45286,0,0,0,7,11,7,0,0,0,0,0,0
45294,271,145,209,1,0,8,0,0,0,0,0,0
45328,3,0,0,5,1,0,0,0,0,0,0,0
45336,125,35,28,0,0,0,0,0,0,0,0,0
45351,0,0,0,26,26,16,0,0,0,0,0,0
45401,0,1,0,39,10,9,0,0,0,0,0,0
45419,4610,3346,2008,0,0,1,0,0,0,0,0,0
45427,30,11,8,4,0,14,0,0,0,0,0,0
45435,243,119,69,0,0,4,0,0,0,0,0,0
45443,16,11,1,0,0,0,0,0,0,0,0,0
45476,71,54,65,0,0,0,0,0,0,0,0,0
45484,7,15,11,0,0,0,0,0,0,0,0,0
45492,66,39,23,0,0,0,0,0,0,0,0,0
45518,576,270,281,4,1,2,0,0,0,0,0,0
45542,615,182,204,17,3,10,0,0,0,0,0,0
45559,117,61,52,0,0,0,0,0,0,0,0,0
45591,64,66,13,0,0,0,0,0,0,0,0,0
45617,9,4,7,2,2,2,0,0,0,0,0,0
45682,0,0,0,84,22,47,0,0,0,0,0,0
45740,506,123,501,1,0,61,0,0,0,0,0,0
45757,21,5,7,0,0,0,0,0,0,0,0,0
45765,291,63,74,0,0,0,0,0,0,0,0,0
45773,3,2,3,0,0,0,0,0,0,0,0,0
45831,0,0,0,0,0,1,0,0,0,0,0,0
45849,98,46,63,0,0,0,0,0,0,0,0,0
45856,20,8,4,11,4,3,0,0,0,0,0,0
45872,44,21,7,0,0,0,0,0,0,0,0,0
45880,16,25,1,8,0,1,0,0,0,0,0,0
45898,107,49,30,0,3,2,0,0,0,0,0,0
45948,13,4,3,0,1,1,0,0,0,0,0,0
45955,12,15,13,0,0,0,0,0,0,0,0,0
45989,143,72,43,0,0,0,0,0,0,0,0,0
45997,6,3,1,31,21,11,0,0,0,0,0,0
46011,23,6,11,0,0,0,0,0,0,0,0,0
46045,377,252,49,0,0,0,0,0,0,0,0,0
46052,11,0,10,0,0,0,0,0,0,0,0,0
46078,309,124,112,0,0,0,0,0,0,0,0,0
46086,0,0,0,2,1,8,0,0,0,0,0,0
46102,16,15,21,0,0,0,0,0,0,0,0,0
46110,255,104,132,0,0,0,0,0,0,0,0,0
46219,12,9,15,0,0,0,0,0,0,0,0,0
46284,0,0,0,10,16,6,0,0,0,0,0,0
46300,21,11,10,15,6,11,0,0,0,0,0,0
46318,0,0,0,131,93,36,0,0,0,0,0,0
46326,17,8,16,73,40,34,0,0,0,0,0,0
46342,1879,370,2673,68,16,2,0,0,0,0,0,0
46375,83,73,36,0,0,0,0,0,0,0,0,0
46425,8,8,0,44,19,12,0,0,0,0,0,0
46433,205,110,43,0,0,0,0,0,0,0,0,0
46441,26,22,10,2,0,0,0,0,0,0,0,0
46458,0,0,0,40,12,13,0,0,0,0,0,0
46466,1,3,0,0,0,0,0,0,0,0,0,0
46482,1107,460,320,0,0,10,0,0,0,0,0,0
46490,469,221,323,0,0,0,0,0,0,0,0,0
46508,126,80,73,0,0,0,0,0,0,0,0,0
46516,4013,1395,3274,10,0,15,0,0,0,0,0,0
46524,179,100,103,0,0,1,0,0,0,0,0,0
46532,654,283,262,2,0,0,0,0,0,0,0,0
46540,159,78,76,0,0,0,0,0,0,0,0,0
46557,156,84,49,0,0,0,0,0,0,0,0,0
46565,64,35,16,0,0,0,0,0,0,0,0,0
46573,97,50,36,0,0,0,0,0,0,0,0,0
46581,296,291,46,1,1,1,0,0,0,0,0,0
46599,99,53,37,28,13,7,0,0,0,0,0,0
46607,0,0,1,23,29,8,0,0,0,0,0,0
46615,707,289,416,0,0,1,0,0,0,0,0,0
46623,39,17,19,0,0,0,0,0,0,0,0,0
46631,445,158,223,608,237,456,0,0,0,0,0,0
46649,6,16,2,3,1,0,0,0,0,0,0,0
46656,0,0,0,82,86,28,0,0,0,0,0,0
46664,51,30,26,59,35,20,0,0,0,0,0,0
46672,0,0,0,2,2,3,0,0,0,0,0,0
46680,27,2,7,0,0,0,0,0,0,0,0,0
46698,0,0,0,75,54,15,0,0,0,0,0,0
46706,20,24,5,0,0,0,0,0,0,0,0,0
46714,28,22,11,0,0,0,0,0,0,0,0,0
46722,0,0,0,18,13,11,0,0,0,0,0,0
46730,167,52,23,0,0,0,0,0,0,0,0,0
46748,34,24,26,7,2,0,0,0,0,0,0,0
46755,152,51,34,1,7,2,0,0,0,0,0,0
46763,204,101,155,0,0,0,0,0,0,0,0,0
46771,64,43,15,0,0,0,0,0,0,0,0,0
46789,100,59,23,12,8,5,0,0,0,0,0,0
46797,99,56,39,4,0,0,0,0,0,0,0,0
46805,97,19,31,31,5,7,0,0,0,0,0,0
46813,3,0,0,8,1,5,0,0,0,0,0,0
46821,57,42,16,0,0,0,0,0,0,0,0,0
46839,8,1,2,0,0,0,0,0,0,0,0,0
46847,52,28,10,0,0,0,0,0,0,0,0,0
46854,144,43,31,0,0,0,0,0,0,0,0,0
46862,47,23,7,14,7,0,0,0,0,0,0,0
46870,160,81,44,0,0,0,0,0,0,0,0,0
46888,33,9,15,0,0,0,0,0,0,0,0,0
46896,0,0,0,10,11,9,0,0,0,0,0,0
46904,99,44,49,52,31,21,0,0,0,0,0,0
46912,0,0,0,43,22,12,0,0,0,0,0,0
46920,7,9,5,0,0,0,0,0,0,0,0,0
46938,0,1,0,27,9,12,0,0,0,0,0,0
46946,8,6,3,4,0,5,0,0,0,0,0,0
46953,2,0,1,0,0,0,0,0,0,0,0,0
46961,1277,1787,1464,1,0,0,0,0,0,0,0,0
46979,248,178,103,18,18,0,0,0,0,0,0,0
46987,64,27,31,0,0,0,0,0,0,0,0,0
46995,247,186,53,0,0,0,0,0,0,0,0,0
47001,1,3,5,1,0,1,0,0,0,0,0,0
47019,14,3,4,4,0,0,0,0,0,0,0,0
47027,0,0,0,16,1,8,0,0,0,0,0,0
47035,2,0,3,0,0,0,0,0,0,0,0,0
47043,0,0,0,18,17,10,0,0,0,0,0,0
47050,61,53,14,0,0,0,0,0,0,0,0,0
47068,145,17,44,2,0,0,0,0,0,0,0,0
47076,231,105,25,0,3,16,0,0,0,0,0,0
47084,47,25,9,0,0,1,0,0,0,0,0,0
47092,0,1,0,0,2,0,0,0,0,0,0,0
47100,0,0,0,58,52,19,0,0,0,0,0,0
47118,506,200,191,0,0,0,0,0,0,0,0,0
47126,161,116,48,0,0,0,0,0,0,0,0,0
47134,116,51,72,0,0,0,0,0,0,0,0,0
47142,57,7,7,0,0,0,0,0,0,0,0,0
47159,1218,1239,349,0,0,0,0,0,0,0,0,0
47878,5257,1136,3356,3,1,41,0,0,0,0,0,0
47886,1182,502,788,0,0,0,0,0,0,0,0,0
47894,0,0,0,378,160,104,0,0,0,0,0,0
49270,5143,2307,2993,2,0,0,0,0,0,0,0,0
49932,0,0,0,0,0,0,0,0,0,0,0,5
50187,281,128,157,0,0,0,0,0,0,0,0,0
50195,18,19,21,0,0,0,0,0,0,0,0,0
50203,27,8,12,0,0,0,0,0,0,0,0,0
50294,9,6,3,39,20,10,0,0,0,0,0,0
50310,148,64,54,45,18,14,0,0,0,0,0,0
50344,187,115,92,0,0,0,0,0,0,0,0,0
50351,97,41,6,0,0,44,0,0,0,0,0,0
50369,409,122,187,2,0,11,0,0,0,0,0,0
50377,159,67,36,0,1,0,0,0,0,0,0,0
50393,2760,1051,479,0,7,1,0,0,0,0,0,0
50401,269,103,143,3,4,10,0,0,0,0,0,0
50419,0,0,0,469,167,295,0,0,0,0,0,0
50427,227,61,86,0,0,0,0,0,0,0,0,0
50435,469,226,275,0,0,0,0,0,0,0,0,0
50443,970,586,310,0,0,0,0,0,0,0,0,0
50450,160,65,50,0,0,0,0,0,0,0,0,0
50468,478,118,19,76,23,210,0,0,0,0,0,0
50476,2162,751,2056,0,0,0,0,0,0,0,0,0
50484,0,0,0,240,90,70,0,0,0,0,0,0
50492,20,10,5,113,66,26,0,0,0,0,0,0
50500,673,222,271,0,0,0,0,0,0,0,0,0
50518,275,149,152,0,0,34,0,0,0,0,0,0
50526,107,95,57,0,1,1,0,0,0,0,0,0
50534,162,94,114,9,23,2,0,0,0,0,0,0
50542,940,406,388,0,0,0,0,0,0,0,0,0
50567,274,154,144,0,0,0,0,0,0,0,0,0
50575,711,183,304,0,0,0,0,0,0,0,0,0
50591,438,166,214,1,0,0,0,0,0,0,0,0
50609,311,122,121,0,0,0,0,0,0,0,0,0
50617,119,58,46,0,0,0,0,0,0,0,0,0
50625,500,151,295,0,0,36,0,0,0,0,0,0
50633,222,77,70,23,12,10,0,0,0,0,0,0
50641,0,0,0,64,43,29,0,0,0,0,0,0
50658,819,41,583,0,0,0,0,0,0,0,0,0
50666,438,110,257,43,10,10,0,0,0,0,0,0
50674,475,188,217,0,0,0,0,0,0,0,0,0
50682,56,35,13,0,0,0,0,0,0,0,0,0
50690,330,270,183,44,45,40,0,0,0,0,0,0
50708,524,377,328,0,0,0,0,0,0,0,0,0
50716,5816,2615,3660,2,9,5,0,0,0,0,0,0
50724,149,59,45,0,0,0,0,0,0,0,0,0
50732,1508,363,578,0,0,0,0,0,0,0,0,0
50740,399,178,111,17,9,29,0,0,0,0,0,0
50757,661,258,239,109,80,33,0,0,0,0,0,0
50765,166,55,127,0,0,3,0,0,0,0,0,0
50773,312,167,228,0,0,0,0,0,0,0,0,0
50781,115,62,63,34,21,11,0,0,0,0,0,0
50799,64,44,47,1,0,0,0,0,0,0,0,0
50807,211,107,124,0,1,2,0,0,0,0,0,0
50815,369,135,195,0,0,0,0,0,0,0,0,0
50823,919,226,560,84,27,69,0,0,0,0,0,0
50831,133,68,75,1,0,1,0,0,0,0,0,0
50849,335,89,204,207,62,130,0,0,0,0,0,0
50856,234,144,67,28,0,7,0,0,0,0,0,0
50864,459,220,164,0,1,0,0,0,0,0,0,0
50872,3051,1061,1293,0,0,0,0,0,0,0,0,0
50880,180,83,62,0,0,0,0,0,0,0,0,0
50898,334,77,152,0,0,0,0,0,0,0,0,0
50906,242,77,143,0,0,0,0,0,0,0,0,0
50914,396,172,293,0,0,3,0,0,0,0,0,0
50922,2423,933,2229,0,0,106,0,0,0,0,0,0
50930,298,74,191,83,27,72,0,0,0,0,0,0
50948,1229,474,859,0,0,0,0,0,0,0,0,0
50963,52,30,42,0,0,0,0,0,0,0,0,0
50971,291,92,135,0,0,0,0,0,0,0,0,0
50989,998,277,129,1,1,260,0,0,0,0,0,0
50997,4,1,1,4,2,1,0,0,0,0,0,0
51003,121,33,221,8,1,54,0,0,0,0,0,0
51011,450,545,89,0,0,0,0,0,0,0,0,0
51029,0,0,0,210,67,112,0,0,0,0,0,0
51037,82,59,25,0,0,0,0,0,0,0,0,0
51045,130,121,45,0,0,0,0,0,0,0,0,0
51052,48,28,15,0,0,0,0,0,0,0,0,0
51060,1228,960,454,0,0,0,0,0,0,0,0,0
51078,73,27,22,0,0,0,0,0,0,0,0,0
51086,15,1,0,82,29,100,0,0,0,0,0,0
51094,453,381,141,0,0,0,0,0,0,0,0,0
51102,179,62,128,10,1,5,0,0,0,0,0,0
51110,947,264,1094,0,0,0,0,0,0,0,0,0
51128,845,365,685,0,14,4,0,0,0,0,0,0
51136,0,0,0,0,0,8,0,0,0,0,0,0
51144,102,76,2,0,0,37,0,0,0,0,0,0
51169,0,1,2,0,0,0,0,0,0,0,0,0
51177,3,10,5,0,0,0,0,0,0,0,0,0
51185,95,13,28,0,0,0,0,0,0,0,0,0
51193,8,4,2,13,7,2,0,0,0,0,0,0
51201,82,32,28,0,0,0,0,0,0,0,0,0
51219,18,7,1,0,0,0,0,0,0,0,0,0
51227,44,61,28,0,0,0,0,0,0,0,0,0
51235,155,41,32,7,2,4,0,0,0,0,0,0
51243,0,0,0,36,18,26,0,0,0,0,0,0
51250,20,10,4,52,69,11,0,0,0,0,0,0
51268,24,11,3,0,0,0,0,0,0,0,0,0
51276,34,1,6,0,0,0,0,0,0,0,0,0
51284,719,384,210,0,0,0,0,0,0,0,0,0
51292,6,0,0,156,97,38,0,0,0,0,0,0
51300,13,7,9,0,0,0,0,0,0,0,0,0
51326,58,40,13,78,51,22,0,0,0,0,0,0
51334,135,57,0,5,3,50,0,0,0,0,0,0
51342,0,0,0,1,7,0,0,0,0,0,0,0
51359,224,81,103,6,3,8,0,0,0,0,0,0
51367,4,0,0,20,11,10,0,0,0,0,0,0
51375,71,60,19,0,0,7,0,0,0,0,0,0
51383,30,19,7,0,4,0,0,0,0,0,0,0
51391,0,0,0,19,7,20,0,0,0,0,0,0
51409,151,79,38,16,8,7,0,0,0,0,0,0
51417,162,91,55,0,0,0,0,0,0,0,0,0
51425,24,11,10,0,0,6,0,0,0,0,0,0
51433,33,41,24,2,1,3,0,0,0,0,0,0
51441,17,6,3,0,0,0,0,0,0,0,0,0
51466,126,49,34,0,0,0,0,0,0,0,0,0
51474,11,8,4,0,0,0,0,0,0,0,0,0
51482,0,2,1,0,0,0,0,0,0,0,0,0
51490,126,18,36,25,11,10,0,0,0,0,0,0
51508,47,22,3,3,0,14,0,0,0,0,0,0
51516,180,101,123,0,0,0,0,0,0,0,0,0
51524,60,24,28,8,11,4,0,0,0,0,0,0
51532,0,0,0,33,3,17,0,0,0,0,0,0
51540,136,91,71,0,0,0,0,0,0,0,0,0
51557,513,159,184,0,0,0,0,0,0,0,0,0
51565,302,137,260,0,0,4,0,0,0,0,0,0
51573,0,0,0,116,56,39,0,0,0,0,0,0
51581,0,0,0,0,0,2,0,0,0,0,0,0
51599,8,9,4,3,3,1,0,0,0,0,0,0
51607,0,0,0,3,6,6,0,0,0,0,0,0
51615,12,4,1,0,0,0,0,0,0,0,0,0
51623,4,8,6,1,1,0,0,0,0,0,0,0
51631,122,87,15,0,0,0,0,0,0,0,0,0
51649,0,0,0,4,0,2,0,0,0,0,0,0
51656,114,28,14,0,0,0,0,0,0,0,0,0
51664,8,2,4,0,0,2,0,0,0,0,0,0
51672,80,29,19,0,0,0,0,0,0,0,0,0
51680,2,5,6,2,2,3,0,0,0,0,0,0
51698,210,62,30,0,0,2,0,0,0,0,0,0
51706,66,54,29,0,0,0,0,0,0,0,0,0
51722,12,14,15,0,0,0,0,0,0,0,0,0
51730,0,0,0,15,15,25,0,0,0,0,0,0
51748,143,66,32,0,0,0,0,0,0,0,0,0
51755,41,10,26,37,21,32,0,0,0,0,0,0
51763,4,1,3,0,0,0,0,0,0,0,0,0
51771,62,25,18,106,42,21,0,0,0,0,0,0
51789,106,35,16,65,112,39,0,0,0,0,0,0
51797,195,27,51,43,4,10,0,0,0,0,0,0
51805,0,0,0,8,1,6,0,0,0,0,0,0
51813,0,0,0,7,9,6,0,0,0,0,0,0
51821,149,223,24,0,0,0,0,0,0,0,0,0
51839,18,3,8,29,2,11,0,0,0,0,0,0
51847,138,79,23,10,0,0,0,0,0,0,0,0
51854,1,0,0,5,0,0,0,0,0,0,0,0
51862,41,17,17,9,2,4,0,0,0,0,0,0
51870,69,33,24,0,0,0,0,0,0,0,0,0
51888,63,34,22,51,7,12,0,0,0,0,0,0
51896,71,47,9,0,0,0,0,0,0,0,0,0
51904,2,0,0,3,8,1,0,0,0,0,0,0
51912,106,68,38,0,0,0,0,0,0,0,0,0
51920,107,48,28,3,6,3,0,0,0,0,0,0
51938,32,6,6,0,0,0,0,0,0,0,0,0
51946,8,1,0,26,12,17,0,0,0,0,0,0
51953,139,72,58,25,22,13,0,0,0,0,0,0
51961,96,46,25,0,0,0,0,0,0,0,0,0
51979,0,0,0,9,7,9,0,0,0,0,0,0
51987,529,342,214,82,76,38,0,0,0,0,0,0
51995,0,5,6,0,0,0,0,0,0,0,0,0
52001,3,4,4,0,0,3,0,0,0,0,0,0
52019,105,44,30,18,19,6,0,0,0,0,0,0
52027,191,68,88,0,0,0,0,0,0,0,0,0
52035,28,5,10,1,6,2,0,0,0,0,0,0
52043,169,83,83,0,0,1,0,0,0,0,0,0
52050,0,0,0,64,18,17,0,0,0,0,0,0
52068,0,0,0,43,28,71,0,0,0,0,0,0
52076,0,0,0,51,20,12,0,0,0,0,0,0
52084,50,28,31,0,0,0,0,0,0,0,0,0
52092,0,0,0,59,54,41,0,0,0,0,0,0
52100,11,3,5,0,2,0,0,0,0,0,0,0
52118,39,16,16,0,0,0,0,0,0,0,0,0
52126,138,26,102,11,9,14,0,0,0,0,0,0
52142,122,23,43,20,3,6,0,0,0,0,0,0
52159,102,24,18,0,0,0,0,0,0,0,0,0
52167,237,95,98,0,0,0,0,0,0,0,0,0
52183,0,0,0,53,31,8,0,0,0,0,0,0
52191,37,17,16,0,0,0,0,0,0,0,0,0
52209,0,0,2,109,49,92,0,0,0,0,0,0
52217,0,0,1,0,0,0,0,0,0,0,0,0
52225,19,10,1,144,1,15,0,0,0,0,0,0
52233,22,17,1,1,4,2,0,0,0,0,0,0
52241,0,0,0,12,5,10,0,0,0,0,0,0
52258,259,257,69,21,36,5,0,0,0,0,0,0
52266,99,28,43,4,1,4,0,0,0,0,0,0
52274,237,222,55,0,0,0,0,0,0,0,0,0
52282,201,56,46,0,1,0,0,0,0,0,0,0
52290,70,30,15,21,0,7,0,0,0,0,0,0
52316,17,19,9,0,0,0,0,0,0,0,0,0
52324,84,31,22,5,14,1,0,0,0,0,0,0
52332,0,0,0,310,72,74,0,0,0,0,0,0
52340,0,1,1,0,3,0,0,0,0,0,0,0
52357,19,1,1,0,0,0,0,0,0,0,0,0
52365,29,36,37,0,0,0,0,0,0,0,0,0
52373,0,0,0,12,2,9,0,0,0,0,0,0
52381,307,122,163,0,0,0,0,0,0,0,0,0
52399,19,14,6,0,0,0,0,0,0,0,0,0
52407,11,7,7,0,0,0,0,0,0,0,0,0
52415,245,237,51,0,0,0,0,0,0,0,0,0
52423,8,2,1,0,1,0,0,0,0,0,0,0
52431,43,14,8,36,18,15,0,0,0,0,0,0
52449,16,20,4,0,0,0,0,0,0,0,0,0
52456,283,83,73,0,0,11,0,0,0,0,0,0
52464,132,16,0,0,0,0,0,0,0,0,0,0
52472,267,90,79,0,0,0,0,0,0,0,0,0
52480,0,0,0,2,1,0,0,0,0,0,0,0
52498,111,63,17,0,0,0,0,0,0,0,0,0
52506,63,51,23,0,0,0,0,0,0,0,0,0
52514,0,0,0,7,3,6,0,0,0,0,0,0
52522,20,10,12,0,0,0,0,0,0,0,0,0
52530,225,113,82,0,0,0,0,0,0,0,0,0
52548,1,1,1,1,5,2,0,0,0,0,0,0
52555,53,29,18,0,0,0,0,0,0,0,0,0
52563,152,36,39,0,0,14,0,0,0,0,0,0
52571,81,48,18,0,0,0,0,0,0,0,0,0
52589,0,0,0,23,0,2,0,0,0,0,0,0
52597,0,0,0,27,9,4,0,0,0,0,0,0
52605,44,16,21,0,0,0,0,0,0,0,0,0
52613,1,1,0,20,9,9,0,0,0,0,0,0
52621,120,55,23,1,0,1,0,0,0,0,0,0
52639,9,5,1,0,0,0,0,0,0,0,0,0
52647,34,48,39,0,0,0,0,0,0,0,0,0
52654,7,6,3,2,2,0,0,0,0,0,0,0
52670,54,25,10,0,0,0,0,1,0,0,0,0
52688,16,6,6,7,4,2,0,0,0,0,0,0
52696,0,0,0,20,9,6,0,0,0,0,0,0
52704,94,27,40,0,0,0,0,0,0,0,0,0
52712,54,49,6,0,0,0,0,0,0,0,0,0
52720,63,22,37,0,0,0,0,0,0,0,0,0
52738,0,5,2,18,14,10,0,0,0,0,0,0
52746,125,53,11,0,0,0,0,0,0,0,0,0
52753,71,37,10,0,0,0,0,0,0,0,0,0
52761,2,0,0,7,3,4,0,0,0,0,0,0
52779,34,12,5,0,0,0,0,0,0,0,0,0
52787,182,151,98,0,0,0,0,0,0,0,0,0
52795,0,0,0,51,8,17,0,0,0,0,0,0
52803,14,6,2,0,0,0,0,0,0,0,0,0
52811,0,0,0,32,45,17,0,0,0,0,0,0
52837,0,0,0,98,5,2,0,0,0,0,0,0
52845,2,1,2,0,0,0,0,0,0,0,0,0
52852,116,42,49,0,0,0,0,0,0,0,0,0
52860,91,32,37,0,0,0,0,0,0,0,0,0
52878,35,30,28,11,5,3,0,0,0,0,0,0
52886,129,73,39,1,1,1,0,0,0,0,0,0
52894,84,58,23,0,0,0,0,0,0,0,0,0
52902,14,16,2,0,0,0,0,0,0,0,0,0
52910,102,40,34,0,0,0,0,0,0,0,0,0
52928,8,28,16,0,8,0,0,0,0,0,0,0
52936,0,0,0,244,101,210,0,0,0,0,0,0
52944,3,10,4,11,8,9,0,0,0,0,0,0
52951,24,7,10,28,25,10,0,0,0,0,0,0
52969,5,30,3,0,0,0,0,0,0,0,0,0
52977,79,26,15,1,2,17,0,0,0,0,0,0
52985,0,0,0,40,17,33,0,0,0,0,0,0
52993,110,32,16,0,0,0,0,0,0,0,0,0
53017,104,60,29,0,0,2,0,0,0,0,0,0
53025,41,18,6,0,0,11,0,0,0,0,0,0
53033,0,0,4,2,0,3,0,0,0,0,0,0
53041,30,15,0,3,0,5,0,0,0,0,0,0
53058,62,25,10,0,0,0,0,0,0,0,0,0
53066,19,22,5,0,0,1,0,0,0,0,0,0
53082,29,23,0,1,2,2,0,0,0,0,0,0
53090,2,1,2,1,8,0,0,0,0,0,0,0
53108,49,8,11,0,0,7,0,0,0,0,0,0
53116,178,105,123,0,0,0,0,0,0,0,0,0
53124,64,44,21,0,0,0,0,0,0,0,0,0
53132,0,0,0,54,66,7,0,0,0,0,0,0
53140,30,9,9,0,0,0,0,0,0,0,0,0
53157,17,20,14,0,0,0,0,0,0,0,0,0
53165,0,0,0,28,3,9,0,0,0,0,0,0
53173,8,8,5,1,1,0,0,0,0,0,0,0
53181,0,0,0,13,3,4,0,0,0,0,0,0
53199,354,79,178,0,0,1,0,0,0,0,0,0
53207,126,106,49,0,0,0,0,0,0,0,0,0
53215,212,66,58,0,0,0,0,0,0,0,0,0
53223,0,0,0,4,2,3,0,0,0,0,0,0
53231,4,11,2,0,0,0,0,0,0,0,0,0
53256,17,18,9,0,0,0,0,0,0,0,0,0
53264,36,23,3,0,0,0,0,0,0,0,0,0
53272,25,25,14,0,1,0,0,0,0,0,0,0
53280,23,8,10,32,13,8,0,0,0,0,0,0
53298,0,0,0,0,2,0,0,0,0,0,0,0
53306,65,23,22,0,3,1,0,0,0,0,0,0
53314,0,0,0,172,35,84,0,0,0,0,0,0
53322,241,66,147,0,0,0,0,0,0,0,0,0
53330,4,8,4,0,0,0,0,0,0,0,0,0
53348,2,0,1,7,2,4,0,0,0,0,0,0
53355,15,3,0,1,1,1,0,0,0,0,0,0
53363,206,140,45,0,0,1,0,0,0,0,0,0
53371,17,11,6,0,1,0,0,0,0,0,0,0
53389,0,0,0,5,0,3,0,0,0,0,0,0
53397,5,5,5,18,11,10,0,0,0,0,0,0
53405,16,22,4,0,0,0,0,0,0,0,0,0
53413,0,0,0,22,24,7,0,0,0,0,0,0
53421,0,0,0,0,1,0,0,0,0,0,0,0
53447,0,0,0,47,25,25,0,0,0,0,0,0
53454,0,0,0,1,1,0,0,0,0,0,0,0
53462,0,0,0,7,0,2,0,0,0,0,0,0
53470,73,21,12,0,0,0,0,0,0,0,0,0
53488,69,23,16,79,28,14,0,0,0,0,0,0
53496,4,1,1,0,0,0,0,0,0,0,0,0
53504,0,0,0,12,4,3,0,0,0,0,0,0
53512,111,58,33,0,0,0,0,0,0,0,0,0
53546,8,8,8,12,7,3,0,0,0,0,0,0
53553,80,32,35,0,0,0,0,0,0,0,0,0
53561,307,107,83,0,0,0,0,0,0,0,0,0
53579,47,39,19,0,1,0,0,0,0,0,0,0
53587,109,81,15,0,0,0,0,0,0,0,0,0
53595,4,8,3,3,0,1,0,0,0,0,0,0
53603,2,2,0,0,0,1,0,0,0,0,0,0
53611,41,35,15,0,0,0,0,0,0,0,0,0
53629,87,57,33,0,0,0,0,0,0,0,0,0
53637,5,7,3,0,1,0,0,0,0,0,0,0
53645,8,1,1,0,0,3,0,0,0,0,0,0
53652,94,48,31,0,0,0,0,0,0,0,0,0
53660,0,0,0,16,17,4,0,0,0,0,0,0
53678,0,0,0,1,2,2,0,0,0,0,0,0
53686,29,13,5,8,2,0,0,0,0,0,0,0
53694,157,48,41,0,0,0,0,0,0,0,0,0
53702,77,34,8,15,11,1,0,0,0,0,0,0
53728,0,0,0,1,0,1,0,0,0,0,0,0
53736,16,5,3,0,0,0,0,0,0,0,0,0
53744,3,7,2,0,0,0,0,0,0,0,0,0
53751,1,1,3,0,0,0,0,0,0,0,0,0
53769,32,26,5,2,2,0,0,0,0,0,0,0
53777,130,52,40,0,0,0,0,0,0,0,0,0
53785,32,10,7,11,2,13,0,0,0,0,0,0
53793,8,0,3,18,10,8,0,0,0,0,0,0
53801,127,27,41,0,0,0,0,0,0,0,0,0
53819,18,6,11,0,0,0,0,0,0,0,0,0
53835,0,0,0,33,6,3,0,0,0,0,0,0
54601,231,42,44,0,0,0,0,0,0,0,0,0
54619,2,2,2,0,0,0,0,0,0,0,0,0
54627,220,49,56,0,0,0,0,0,0,0,0,0
54742,31,19,7,0,0,0,0,0,0,0,0,0
54759,0,0,0,0,1,4,0,0,0,0,0,0
54775,53,26,16,1,0,0,0,0,0,0,0,0
54783,3695,1496,2443,0,0,0,0,0,0,0,0,0
54791,7,8,4,0,0,0,0,0,0,0,0,0
54809,61,34,29,0,0,0,0,0,0,0,0,0
54817,235,116,74,0,0,1,0,0,0,0,0,0
