"co_ibge";"uf";"cidade";"bcg";"hepatiteb";"polio";"tetravalente";"rotavirus";"mes";"ano"
"412550";"PR";"São José dos Pinhais";"4255";"";"4015";"";"3869";"12";"2017"
"412555";"PR";"São Manoel do Paraná";"21";"";"29";"";"28";"12";"2017"
"412560";"PR";"São Mateus do Sul";"656";"";"578";"";"599";"12";"2017"
"412570";"PR";"São Miguel do Iguaçu";"348";"";"390";"";"387";"12";"2017"
"412575";"PR";"São Pedro do Iguaçu";"89";"";"75";"";"88";"12";"2017"
"412580";"PR";"São Pedro do Ivaí";"101";"";"112";"";"109";"12";"2017"
"412590";"PR";"São Pedro do Paraná";"39";"";"31";"";"34";"12";"2017"
"412600";"PR";"São Sebastião da Amoreira";"114";"";"111";"";"112";"12";"2017"
"412610";"PR";"São Tomé";"84";"";"75";"";"74";"12";"2017"
"412620";"PR";"Sapopema";"101";"";"107";"";"96";"12";"2017"
"412625";"PR";"Sarandi";"1476";"";"1307";"";"1301";"12";"2017"
"412627";"PR";"Saudade do Iguaçu";"84";"";"82";"";"73";"12";"2017"
"412630";"PR";"Sengés";"66";"";"82";"";"57";"12";"2017"
"412635";"PR";"Serranópolis do Iguaçu";"44";"";"41";"";"49";"12";"2017"
"412640";"PR";"Sertaneja";"56";"";"60";"";"61";"12";"2017"
"412650";"PR";"Sertanópolis";"144";"";"166";"";"165";"12";"2017"
"412660";"PR";"Siqueira Campos";"285";"";"287";"";"260";"12";"2017"
"412665";"PR";"Sulina";"38";"";"26";"";"29";"12";"2017"
"412667";"PR";"Tamarana";"81";"";"190";"";"185";"12";"2017"
"412670";"PR";"Tamboara";"71";"";"68";"";"75";"12";"2017"
"412680";"PR";"Tapejara";"219";"";"171";"";"197";"12";"2017"
"412690";"PR";"Tapira";"64";"";"56";"";"65";"12";"2017"
"412700";"PR";"Teixeira Soares";"124";"";"113";"";"100";"12";"2017"
"412710";"PR";"Telêmaco Borba";"1153";"";"1127";"";"1149";"12";"2017"
"412720";"PR";"Terra Boa";"230";"";"229";"";"214";"12";"2017"
"412730";"PR";"Terra Rica";"200";"";"193";"";"193";"12";"2017"
"412740";"PR";"Terra Roxa";"269";"";"245";"";"264";"12";"2017"
"412750";"PR";"Tibagi";"314";"";"307";"";"313";"12";"2017"
"412760";"PR";"Tijucas do Sul";"223";"";"191";"";"204";"12";"2017"
"412770";"PR";"Toledo";"2000";"";"1263";"";"1579";"12";"2017"
"412780";"PR";"Tomazina";"71";"";"67";"";"70";"12";"2017"
"412785";"PR";"Três Barras do Paraná";"74";"";"152";"";"168";"12";"2017"
"412788";"PR";"Tunas do Paraná";"142";"";"113";"";"118";"12";"2017"
"412790";"PR";"Tuneiras do Oeste";"121";"";"100";"";"107";"12";"2017"
"412795";"PR";"Tupãssi";"79";"";"93";"";"88";"12";"2017"
"412796";"PR";"Turvo";"209";"";"223";"";"231";"12";"2017"
"412800";"PR";"Ubiratã";"282";"";"274";"";"273";"12";"2017"
"412810";"PR";"Umuarama";"1477";"";"1235";"";"1301";"12";"2017"
"412820";"PR";"União da Vitória";"646";"";"574";"";"602";"12";"2017"
"412830";"PR";"Uniflor";"27";"";"27";"";"29";"12";"2017"
"412840";"PR";"Uraí";"95";"";"108";"";"106";"12";"2017"
"412853";"PR";"Ventania";"159";"";"146";"";"156";"12";"2017"
"412855";"PR";"Vera Cruz do Oeste";"39";"";"94";"";"105";"12";"2017"
"412860";"PR";"Verê";"122";"";"111";"";"105";"12";"2017"
"412865";"PR";"Virmond";"60";"";"55";"";"59";"12";"2017"
"412870";"PR";"Vitorino";"125";"";"131";"";"130";"12";"2017"
"412850";"PR";"Wenceslau Braz";"253";"";"244";"";"254";"12";"2017"
"412880";"PR";"Xambrê";"66";"";"74";"";"77";"12";"2017"
"330010";"RJ";"Angra dos Reis";"2525";"";"2030";"";"1949";"12";"2017"
"330015";"RJ";"Aperibé";"147";"";"136";"";"128";"12";"2017"
"330020";"RJ";"Araruama";"1777";"";"1514";"";"1367";"12";"2017"
"330022";"RJ";"Areal";"210";"";"177";"";"145";"12";"2017"
"330023";"RJ";"Armação dos Búzios";"450";"";"360";"";"535";"12";"2017"
"330025";"RJ";"Arraial do Cabo";"330";"";"182";"";"163";"12";"2017"
"330030";"RJ";"Barra do Piraí";"887";"";"728";"";"731";"12";"2017"
"330040";"RJ";"Barra Mansa";"2576";"";"2499";"";"2495";"12";"2017"
"330045";"RJ";"Belford Roxo";"6937";"";"5280";"";"5305";"12";"2017"
"330050";"RJ";"Bom Jardim";"367";"";"304";"";"292";"12";"2017"
"330060";"RJ";"Bom Jesus do Itabapoana";"554";"";"411";"";"269";"12";"2017"
"330070";"RJ";"Cabo Frio";"3139";"";"3011";"";"3152";"12";"2017"
"330080";"RJ";"Cachoeiras de Macacu";"370";"";"478";"";"432";"12";"2017"
"330090";"RJ";"Cambuci";"123";"";"120";"";"121";"12";"2017"
"330100";"RJ";"Campos dos Goytacazes";"8984";"";"6903";"";"5445";"12";"2017"
"330110";"RJ";"Cantagalo";"255";"";"268";"";"260";"12";"2017"
"330093";"RJ";"Carapebus";"280";"";"161";"";"149";"12";"2017"
"330115";"RJ";"Cardoso Moreira";"116";"";"119";"";"188";"12";"2017"
"330120";"RJ";"Carmo";"211";"";"140";"";"189";"12";"2017"
"330130";"RJ";"Casimiro de Abreu";"544";"";"233";"";"327";"12";"2017"
"330095";"RJ";"Comendador Levy Gasparian";"131";"";"132";"";"153";"12";"2017"
"330140";"RJ";"Conceição de Macabu";"220";"";"205";"";"177";"12";"2017"
"330150";"RJ";"Cordeiro";"280";"";"242";"";"249";"12";"2017"
"330160";"RJ";"Duas Barras";"169";"";"141";"";"148";"12";"2017"
"330170";"RJ";"Duque de Caxias";"15165";"";"8479";"";"6997";"12";"2017"
"330180";"RJ";"Engenheiro Paulo de Frontin";"139";"";"135";"";"133";"12";"2017"
"330185";"RJ";"Guapimirim";"634";"";"256";"";"465";"12";"2017"
"330187";"RJ";"Iguaba Grande";"143";"";"316";"";"301";"12";"2017"
"330190";"RJ";"Itaboraí";"3202";"";"1971";"";"2182";"12";"2017"
"330200";"RJ";"Itaguaí";"1598";"";"2028";"";"1878";"12";"2017"
"330205";"RJ";"Italva";"178";"";"121";"";"114";"12";"2017"
"330210";"RJ";"Itaocara";"364";"";"416";"";"351";"12";"2017"
"330220";"RJ";"Itaperuna";"1391";"";"1070";"";"987";"12";"2017"
"330225";"RJ";"Itatiaia";"432";"";"264";"";"498";"12";"2017"
"330227";"RJ";"Japeri";"888";"";"447";"";"856";"12";"2017"
"330230";"RJ";"Laje do Muriaé";"58";"";"59";"";"67";"12";"2017"
"330240";"RJ";"Macaé";"4803";"";"4523";"";"3249";"12";"2017"
"330245";"RJ";"Macuco";"118";"";"102";"";"98";"12";"2017"
"330250";"RJ";"Magé";"4175";"";"3218";"";"3082";"12";"2017"
"330260";"RJ";"Mangaratiba";"725";"";"553";"";"569";"12";"2017"
"330270";"RJ";"Maricá";"2195";"";"1615";"";"1351";"12";"2017"
"330280";"RJ";"Mendes";"256";"";"208";"";"159";"12";"2017"
"330285";"RJ";"Mesquita";"3375";"";"2768";"";"2947";"12";"2017"
"330290";"RJ";"Miguel Pereira";"404";"";"234";"";"199";"12";"2017"
"330300";"RJ";"Miracema";"390";"";"322";"";"276";"12";"2017"
"330310";"RJ";"Natividade";"280";"";"215";"";"199";"12";"2017"
"330320";"RJ";"Nilópolis";"2420";"";"1463";"";"1664";"12";"2017"
"330330";"RJ";"Niterói";"6155";"";"4195";"";"4332";"12";"2017"
"330340";"RJ";"Nova Friburgo";"2349";"";"1893";"";"2047";"12";"2017"
"330350";"RJ";"Nova Iguaçu";"14826";"";"10395";"";"8852";"12";"2017"
"330360";"RJ";"Paracambi";"524";"";"517";"";"436";"12";"2017"
"330370";"RJ";"Paraíba do Sul";"527";"";"572";"";"576";"12";"2017"
"330380";"RJ";"Paraty";"391";"";"284";"";"303";"12";"2017"
"330385";"RJ";"Paty do Alferes";"378";"";"341";"";"441";"12";"2017"
"330390";"RJ";"Petrópolis";"3818";"";"2959";"";"3123";"12";"2017"
"330395";"RJ";"Pinheiral";"447";"";"418";"";"447";"12";"2017"
"330400";"RJ";"Piraí";"409";"";"373";"";"370";"12";"2017"
"330410";"RJ";"Porciúncula";"206";"";"190";"";"259";"12";"2017"
"330411";"RJ";"Porto Real";"218";"";"262";"";"246";"12";"2017"
"330412";"RJ";"Quatis";"151";"";"111";"";"152";"12";"2017"
"330414";"RJ";"Queimados";"2206";"";"2016";"";"1883";"12";"2017"
"330415";"RJ";"Quissamã";"339";"";"378";"";"295";"12";"2017"
"330420";"RJ";"Resende";"2663";"";"1502";"";"1882";"12";"2017"
"330430";"RJ";"Rio Bonito";"837";"";"599";"";"543";"12";"2017"
"330440";"RJ";"Rio Claro";"166";"";"147";"";"200";"12";"2017"
"330450";"RJ";"Rio das Flores";"76";"";"95";"";"118";"12";"2017"
"330452";"RJ";"Rio das Ostras";"2181";"";"1799";"";"1768";"12";"2017"
"330455";"RJ";"Rio de Janeiro";"109603";"";"91563";"";"83180";"12";"2017"
"330460";"RJ";"Santa Maria Madalena";"78";"";"83";"";"80";"12";"2017"
"330470";"RJ";"Santo Antônio de Pádua";"574";"";"356";"";"289";"12";"2017"
"330480";"RJ";"São Fidélis";"186";"";"233";"";"264";"12";"2017"
"330475";"RJ";"São Francisco de Itabapoana";"114";"";"481";"";"570";"12";"2017"
"330490";"RJ";"São Gonçalo";"12697";"";"8719";"";"8280";"12";"2017"
"330500";"RJ";"São João da Barra";"610";"";"485";"";"407";"12";"2017"
"330510";"RJ";"São João de Meriti";"8243";"";"5573";"";"5083";"12";"2017"
"330513";"RJ";"São José de Ubá";"173";"";"77";"";"86";"12";"2017"
"330515";"RJ";"São José do Vale do Rio Preto";"272";"";"279";"";"275";"12";"2017"
"330520";"RJ";"São Pedro da Aldeia";"2589";"";"829";"";"994";"12";"2017"
"330530";"RJ";"São Sebastião do Alto";"72";"";"94";"";"101";"12";"2017"
"330540";"RJ";"Sapucaia";"206";"";"221";"";"259";"12";"2017"
"330550";"RJ";"Saquarema";"1217";"";"870";"";"736";"12";"2017"
"330555";"RJ";"Seropédica";"1693";"";"723";"";"732";"12";"2017"
"330560";"RJ";"Silva Jardim";"278";"";"265";"";"304";"12";"2017"
"330570";"RJ";"Sumidouro";"195";"";"140";"";"154";"12";"2017"
"330575";"RJ";"Tanguá";"438";"";"378";"";"330";"12";"2017"
"330580";"RJ";"Teresópolis";"2619";"";"1822";"";"1831";"12";"2017"
"330590";"RJ";"Trajano de Moraes";"114";"";"69";"";"98";"12";"2017"
"330600";"RJ";"Três Rios";"1161";"";"1066";"";"828";"12";"2017"
"330610";"RJ";"Valença";"878";"";"550";"";"588";"12";"2017"
"330615";"RJ";"Varre-Sai";"141";"";"124";"";"139";"12";"2017"
"330620";"RJ";"Vassouras";"636";"";"202";"";"343";"12";"2017"
"330630";"RJ";"Volta Redonda";"4102";"";"3276";"";"3346";"12";"2017"
"240010";"RN";"Acari";"97";"";"101";"";"97";"12";"2017"
"240020";"RN";"Açu";"467";"";"564";"";"579";"12";"2017"
"240030";"RN";"Afonso Bezerra";"31";"";"89";"";"95";"12";"2017"
"240040";"RN";"Água Nova";"37";"";"34";"";"40";"12";"2017"
"240050";"RN";"Alexandria";"150";"";"131";"";"137";"12";"2017"
"240060";"RN";"Almino Afonso";"49";"";"50";"";"46";"12";"2017"
"240070";"RN";"Alto do Rodrigues";"35";"";"97";"";"108";"12";"2017"
"240080";"RN";"Angicos";"54";"";"112";"";"112";"12";"2017"
"240090";"RN";"Antônio Martins";"54";"";"66";"";"77";"12";"2017"
"240100";"RN";"Apodi";"233";"";"362";"";"331";"12";"2017"
"240110";"RN";"Areia Branca";"106";"";"204";"";"232";"12";"2017"
"240120";"RN";"Arês";"40";"";"178";"";"143";"12";"2017"
"240130";"RN";"Augusto Severo";"27";"";"52";"";"46";"12";"2017"
"240140";"RN";"Baía Formosa";"";"";"98";"";"85";"12";"2017"
"240145";"RN";"Baraúna";"61";"";"354";"";"341";"12";"2017"
"240150";"RN";"Barcelona";"";"";"21";"";"20";"12";"2017"
"240160";"RN";"Bento Fernandes";"8";"";"52";"";"39";"12";"2017"
"240530";"RN";"Boa Saúde";"";"";"86";"";"81";"12";"2017"
"240165";"RN";"Bodó";"26";"";"29";"";"33";"12";"2017"
"240170";"RN";"Bom Jesus";"";"";"57";"";"57";"12";"2017"
"240180";"RN";"Brejinho";"34";"";"193";"";"146";"12";"2017"
"240185";"RN";"Caiçara do Norte";"20";"";"30";"";"30";"12";"2017"
"240190";"RN";"Caiçara do Rio do Vento";"6";"";"49";"";"48";"12";"2017"
"240200";"RN";"Caicó";"951";"";"480";"";"497";"12";"2017"
"240210";"RN";"Campo Redondo";"";"";"97";"";"112";"12";"2017"
"240220";"RN";"Canguaretama";"50";"";"265";"";"298";"12";"2017"
"240230";"RN";"Caraúbas";"209";"";"189";"";"209";"12";"2017"
"240240";"RN";"Carnaúba dos Dantas";"55";"";"82";"";"95";"12";"2017"
"240250";"RN";"Carnaubais";"46";"";"79";"";"85";"12";"2017"
"240260";"RN";"Ceará-Mirim";"30";"";"828";"";"818";"12";"2017"
"240270";"RN";"Cerro Corá";"59";"";"94";"";"86";"12";"2017"
"240280";"RN";"Coronel Ezequiel";"";"";"63";"";"58";"12";"2017"
"240290";"RN";"Coronel João Pessoa";"48";"";"52";"";"52";"12";"2017"
"240300";"RN";"Cruzeta";"7";"";"57";"";"71";"12";"2017"
"240310";"RN";"Currais Novos";"510";"";"371";"";"293";"12";"2017"
"240320";"RN";"Doutor Severiano";"97";"";"64";"";"72";"12";"2017"
"240330";"RN";"Encanto";"77";"";"54";"";"56";"12";"2017"
"240340";"RN";"Equador";"49";"";"49";"";"56";"12";"2017"
"240350";"RN";"Espírito Santo";"9";"";"81";"";"68";"12";"2017"
"240360";"RN";"Extremoz";"164";"";"515";"";"309";"12";"2017"
"240370";"RN";"Felipe Guerra";"27";"";"65";"";"56";"12";"2017"
"240375";"RN";"Fernando Pedroza";"33";"";"34";"";"38";"12";"2017"
"240380";"RN";"Florânia";"26";"";"62";"";"70";"12";"2017"
"240390";"RN";"Francisco Dantas";"15";"";"22";"";"20";"12";"2017"
"240400";"RN";"Frutuoso Gomes";"46";"";"46";"";"47";"12";"2017"
"240410";"RN";"Galinhos";"9";"";"26";"";"30";"12";"2017"
"240420";"RN";"Goianinha";"119";"";"387";"";"356";"12";"2017"
"240430";"RN";"Governador Dix-Sept Rosado";"34";"";"113";"";"118";"12";"2017"
"240440";"RN";"Grossos";"26";"";"84";"";"101";"12";"2017"
"240450";"RN";"Guamaré";"238";"";"246";"";"275";"12";"2017"
"240460";"RN";"Ielmo Marinho";"12";"";"116";"";"119";"12";"2017"
"240470";"RN";"Ipanguaçu";"130";"";"164";"";"149";"12";"2017"
"240480";"RN";"Ipueira";"";"";"25";"";"32";"12";"2017"
"240485";"RN";"Itajá";"71";"";"99";"";"95";"12";"2017"
"240490";"RN";"Itaú";"50";"";"63";"";"62";"12";"2017"
"240500";"RN";"Jaçanã";"";"";"77";"";"49";"12";"2017"
"240510";"RN";"Jandaíra";"19";"";"59";"";"87";"12";"2017"
"240520";"RN";"Janduís";"28";"";"39";"";"46";"12";"2017"
"240540";"RN";"Japi";"";"";"77";"";"68";"12";"2017"
"240550";"RN";"Jardim de Angicos";"41";"";"28";"";"32";"12";"2017"
"240560";"RN";"Jardim de Piranhas";"54";"";"153";"";"163";"12";"2017"
"240570";"RN";"Jardim do Seridó";"77";"";"106";"";"99";"12";"2017"
"240580";"RN";"João Câmara";"135";"";"409";"";"433";"12";"2017"
"240590";"RN";"João Dias";"31";"";"27";"";"28";"12";"2017"
"240600";"RN";"José da Penha";"65";"";"61";"";"62";"12";"2017"
"240610";"RN";"Jucurutu";"177";"";"184";"";"183";"12";"2017"
"240615";"RN";"Jundiá";"14";"";"49";"";"38";"12";"2017"
"240620";"RN";"Lagoa d'Anta";"4";"";"61";"";"58";"12";"2017"
"240630";"RN";"Lagoa de Pedras";"36";"";"83";"";"79";"12";"2017"
"240640";"RN";"Lagoa de Velhos";"";"";"29";"";"24";"12";"2017"
"240650";"RN";"Lagoa Nova";"117";"";"189";"";"177";"12";"2017"
"240660";"RN";"Lagoa Salgada";"19";"";"125";"";"90";"12";"2017"
"240670";"RN";"Lajes";"5";"";"85";"";"75";"12";"2017"
"240680";"RN";"Lajes Pintadas";"";"";"36";"";"41";"12";"2017"
"240690";"RN";"Lucrécia";"28";"";"33";"";"32";"12";"2017"
"240700";"RN";"Luís Gomes";"142";"";"94";"";"108";"12";"2017"
"240710";"RN";"Macaíba";"507";"";"888";"";"891";"12";"2017"
"240720";"RN";"Macau";"964";"";"255";"";"387";"12";"2017"
"240725";"RN";"Major Sales";"40";"";"48";"";"51";"12";"2017"
"240730";"RN";"Marcelino Vieira";"87";"";"60";"";"54";"12";"2017"
"240740";"RN";"Martins";"90";"";"87";"";"99";"12";"2017"
"240750";"RN";"Maxaranguape";"6";"";"38";"";"35";"12";"2017"
"240760";"RN";"Messias Targino";"60";"";"46";"";"57";"12";"2017"
"240770";"RN";"Montanhas";"21";"";"115";"";"84";"12";"2017"
"240780";"RN";"Monte Alegre";"55";"";"207";"";"203";"12";"2017"
"240790";"RN";"Monte das Gameleiras";"2";"";"6";"";"16";"12";"2017"
"240800";"RN";"Mossoró";"6908";"";"3466";"";"3334";"12";"2017"
"240810";"RN";"Natal";"3610";"";"5060";"";"5580";"12";"2017"
"240820";"RN";"Nísia Floresta";"53";"";"143";"";"170";"12";"2017"
"240830";"RN";"Nova Cruz";"158";"";"463";"";"170";"12";"2017"
"240840";"RN";"Olho-d'Água do Borges";"26";"";"10";"";"25";"12";"2017"
"240850";"RN";"Ouro Branco";"";"";"58";"";"59";"12";"2017"
"240860";"RN";"Paraná";"47";"";"37";"";"40";"12";"2017"
"240870";"RN";"Paraú";"24";"";"27";"";"26";"12";"2017"
"240880";"RN";"Parazinho";"";"";"75";"";"65";"12";"2017"
"240890";"RN";"Parelhas";"239";"";"254";"";"248";"12";"2017"
"240325";"RN";"Parnamirim";"3773";"";"2852";"";"3157";"12";"2017"
"240910";"RN";"Passa e Fica";"39";"";"113";"";"83";"12";"2017"
"240920";"RN";"Passagem";"";"";"38";"";"42";"12";"2017"
"240930";"RN";"Patu";"131";"";"121";"";"127";"12";"2017"
"240940";"RN";"Pau dos Ferros";"368";"";"289";"";"319";"12";"2017"
"240950";"RN";"Pedra Grande";"";"";"51";"";"49";"12";"2017"
"240960";"RN";"Pedra Preta";"6";"";"19";"";"24";"12";"2017"
"240970";"RN";"Pedro Avelino";"47";"";"61";"";"65";"12";"2017"
"240980";"RN";"Pedro Velho";"60";"";"59";"";"62";"12";"2017"
"240990";"RN";"Pendências";"93";"";"135";"";"151";"12";"2017"
"241000";"RN";"Pilões";"42";"";"30";"";"36";"12";"2017"
"241010";"RN";"Poço Branco";"34";"";"93";"";"102";"12";"2017"
"241020";"RN";"Portalegre";"83";"";"85";"";"83";"12";"2017"
"241025";"RN";"Porto do Mangue";"23";"";"61";"";"71";"12";"2017"
"241040";"RN";"Pureza";"28";"";"94";"";"76";"12";"2017"
"241050";"RN";"Rafael Fernandes";"45";"";"50";"";"50";"12";"2017"
"241060";"RN";"Rafael Godeiro";"26";"";"21";"";"26";"12";"2017"
"241070";"RN";"Riacho da Cruz";"25";"";"28";"";"31";"12";"2017"
"241080";"RN";"Riacho de Santana";"45";"";"44";"";"48";"12";"2017"
"241090";"RN";"Riachuelo";"13";"";"79";"";"78";"12";"2017"
"240895";"RN";"Rio do Fogo";"23";"";"70";"";"60";"12";"2017"
"241100";"RN";"Rodolfo Fernandes";"49";"";"39";"";"39";"12";"2017"
"241110";"RN";"Ruy Barbosa";"";"";"20";"";"22";"12";"2017"
"241120";"RN";"Santa Cruz";"2028";"";"502";"";"445";"12";"2017"
"240933";"RN";"Santa Maria";"";"";"51";"";"51";"12";"2017"
"241140";"RN";"Santana do Matos";"41";"";"90";"";"97";"12";"2017"
"241142";"RN";"Santana do Seridó";"28";"";"26";"";"28";"12";"2017"
"241150";"RN";"Santo Antônio";"114";"";"251";"";"208";"12";"2017"
"241160";"RN";"São Bento do Norte";"34";"";"49";"";"42";"12";"2017"
"241170";"RN";"São Bento do Trairí";"";"";"27";"";"46";"12";"2017"
"241180";"RN";"São Fernando";"";"";"34";"";"32";"12";"2017"
"241190";"RN";"São Francisco do Oeste";"47";"";"46";"";"51";"12";"2017"
"241200";"RN";"São Gonçalo do Amarante";"664";"";"782";"";"763";"12";"2017"
"241210";"RN";"São João do Sabugi";"10";"";"59";"";"65";"12";"2017"
"241220";"RN";"São José de Mipibu";"2367";"";"538";"";"505";"12";"2017"
"241230";"RN";"São José do Campestre";"";"";"126";"";"137";"12";"2017"
"241240";"RN";"São José do Seridó";"";"";"48";"";"51";"12";"2017"
"241250";"RN";"São Miguel";"202";"";"152";"";"174";"12";"2017"
"241255";"RN";"São Miguel do Gostoso";"38";"";"137";"";"122";"12";"2017"
"241260";"RN";"São Paulo do Potengi";"44";"";"178";"";"180";"12";"2017"
"241270";"RN";"São Pedro";"";"";"65";"";"67";"12";"2017"
"241280";"RN";"São Rafael";"14";"";"57";"";"67";"12";"2017"
"241290";"RN";"São Tomé";"";"";"112";"";"114";"12";"2017"
"241300";"RN";"São Vicente";"";"";"47";"";"49";"12";"2017"
"241310";"RN";"Senador Elói de Souza";"";"";"43";"";"57";"12";"2017"
"241320";"RN";"Senador Georgino Avelino";"47";"";"65";"";"76";"12";"2017"
"241030";"RN";"Serra Caiada";"";"";"197";"";"192";"12";"2017"
"241330";"RN";"Serra de São Bento";"9";"";"57";"";"48";"12";"2017"
"241335";"RN";"Serra do Mel";"25";"";"158";"";"154";"12";"2017"
"241340";"RN";"Serra Negra do Norte";"38";"";"78";"";"78";"12";"2017"
"241350";"RN";"Serrinha";"30";"";"84";"";"80";"12";"2017"
"241355";"RN";"Serrinha dos Pintos";"44";"";"39";"";"42";"12";"2017"
"241360";"RN";"Severiano Melo";"79";"";"71";"";"81";"12";"2017"
"241370";"RN";"Sítio Novo";"";"";"35";"";"38";"12";"2017"
"241380";"RN";"Taboleiro Grande";"31";"";"32";"";"39";"12";"2017"
"241390";"RN";"Taipu";"19";"";"42";"";"47";"12";"2017"
"241400";"RN";"Tangará";"";"";"69";"";"107";"12";"2017"
"241410";"RN";"Tenente Ananias";"125";"";"114";"";"103";"12";"2017"
"241415";"RN";"Tenente Laurentino Cruz";"67";"";"98";"";"83";"12";"2017"
"241105";"RN";"Tibau";"8";"";"80";"";"77";"12";"2017"
"241420";"RN";"Tibau do Sul";"22";"";"135";"";"88";"12";"2017"
"241430";"RN";"Timbaúba dos Batistas";"";"";"25";"";"27";"12";"2017"
"241440";"RN";"Touros";"118";"";"287";"";"320";"12";"2017"
"241445";"RN";"Triunfo Potiguar";"25";"";"33";"";"30";"12";"2017"
"241450";"RN";"Umarizal";"15";"";"36";"";"50";"12";"2017"
"241460";"RN";"Upanema";"20";"";"91";"";"93";"12";"2017"
"241470";"RN";"Várzea";"";"";"59";"";"59";"12";"2017"
"241475";"RN";"Venha-Ver";"41";"";"38";"";"37";"12";"2017"
"241480";"RN";"Vera Cruz";"";"";"63";"";"74";"12";"2017"
"241490";"RN";"Viçosa";"20";"";"25";"";"24";"12";"2017"
"241500";"RN";"Vila Flor";"";"";"26";"";"57";"12";"2017"
"110001";"RO";"Alta Floresta D'Oeste";"266";"";"347";"";"332";"12";"2017"
"110037";"RO";"Alto Alegre dos Parecis";"23";"";"188";"";"172";"12";"2017"
"110040";"RO";"Alto Paraíso";"65";"";"279";"";"158";"12";"2017"
"110034";"RO";"Alvorada D'Oeste";"108";"";"214";"";"207";"12";"2017"
"110002";"RO";"Ariquemes";"2030";"";"1641";"";"1396";"12";"2017"
"110045";"RO";"Buritis";"646";"";"631";"";"630";"12";"2017"
"110003";"RO";"Cabixi";"2";"";"116";"";"41";"12";"2017"
"110060";"RO";"Cacaulândia";"31";"";"81";"";"49";"12";"2017"
"110004";"RO";"Cacoal";"1833";"";"1342";"";"1177";"12";"2017"
"110070";"RO";"Campo Novo de Rondônia";"55";"";"197";"";"76";"12";"2017"
"110080";"RO";"Candeias do Jamari";"73";"";"354";"";"361";"12";"2017"
"110090";"RO";"Castanheiras";"2";"";"63";"";"45";"12";"2017"
"110005";"RO";"Cerejeiras";"130";"";"270";"";"257";"12";"2017"
"110092";"RO";"Chupinguaia";"90";"";"238";"";"201";"12";"2017"
"110006";"RO";"Colorado do Oeste";"19";"";"323";"";"114";"12";"2017"
"110007";"RO";"Corumbiara";"87";"";"130";"";"162";"12";"2017"
"110008";"RO";"Costa Marques";"162";"";"284";"";"154";"12";"2017"
"110094";"RO";"Cujubim";"129";"";"265";"";"244";"12";"2017"
"110009";"RO";"Espigão D'Oeste";"449";"";"503";"";"453";"12";"2017"
"110100";"RO";"Governador Jorge Teixeira";"130";"";"202";"";"44";"12";"2017"
"110010";"RO";"Guajará-Mirim";"716";"";"931";"";"533";"12";"2017"
"110110";"RO";"Itapuã do Oeste";"21";"";"113";"";"105";"12";"2017"
"110011";"RO";"Jaru";"1179";"";"897";"";"689";"12";"2017"
"110012";"RO";"Ji-Paraná";"2107";"";"1991";"";"1740";"12";"2017"
"110013";"RO";"Machadinho D'Oeste";"294";"";"714";"";"451";"12";"2017"
"110120";"RO";"Ministro Andreazza";"50";"";"108";"";"114";"12";"2017"
"110130";"RO";"Mirante da Serra";"81";"";"149";"";"106";"12";"2017"
"110140";"RO";"Monte Negro";"100";"";"218";"";"165";"12";"2017"
"110014";"RO";"Nova Brasilândia D'Oeste";"182";"";"269";"";"204";"12";"2017"
"110033";"RO";"Nova Mamoré";"171";"";"501";"";"287";"12";"2017"
"110143";"RO";"Nova União";"197";"";"124";"";"97";"12";"2017"
